error_id,uid,at,message,trial_index,stack,context,url,user_agent,client_time
CgXglNEXHBl5NI1WZGzD,m2kUN4wMYhPWm6ERdS3lf1UiNk52,2026-09-17T01:21:59.564Z,permission-denied on 'write chunk 10'. Are firebase/firestore.rules published to your project?,10,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 10"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Mobile/15E148 Safari/604.1",2026-09-17T01:21:59.425Z
1ffewdTyOcFOsbV4QsDD,m2kUN4wMYhPWm6ERdS3lf1UiNk52,2026-09-17T01:22:00.063Z,permission-denied on 'write chunk 11'. Are firebase/firestore.rules published to your project?,11,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 11"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Mobile/15E148 Safari/604.1",2026-09-17T01:21:59.926Z
7JtAuMsV7XsNnvuYvZhj,m2kUN4wMYhPWm6ERdS3lf1UiNk52,2026-09-17T01:22:03.084Z,permission-denied on 'write chunk 12'. Are firebase/firestore.rules published to your project?,12,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 12"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Mobile/15E148 Safari/604.1",2026-09-17T01:22:02.939Z
LxyMfE7FRBBg1uOFZLQF,m2kUN4wMYhPWm6ERdS3lf1UiNk52,2026-09-17T01:22:03.573Z,permission-denied on 'write chunk 13'. Are firebase/firestore.rules published to your project?,13,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 13"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Mobile/15E148 Safari/604.1",2026-09-17T01:22:03.432Z
IkvtsIc9gk2LvUBoWKGI,m2kUN4wMYhPWm6ERdS3lf1UiNk52,2026-09-17T01:22:06.604Z,permission-denied on 'write chunk 14'. Are firebase/firestore.rules published to your project?,14,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 14"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Mobile/15E148 Safari/604.1",2026-09-17T01:22:06.460Z
J4Vk9tqiU2jvhgp7Jj5X,m2kUN4wMYhPWm6ERdS3lf1UiNk52,2026-09-17T01:22:07.103Z,permission-denied on 'write chunk 15'. Are firebase/firestore.rules published to your project?,15,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 15"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Mobile/15E148 Safari/604.1",2026-09-17T01:22:06.952Z
EIr9itgJiqCEitrNeGWe,m2kUN4wMYhPWm6ERdS3lf1UiNk52,2026-09-17T01:22:10.364Z,permission-denied on 'write chunk 16'. Are firebase/firestore.rules published to your project?,16,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 16"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Mobile/15E148 Safari/604.1",2026-09-17T01:22:10.224Z
IhSrRQT3J0yNYzKnb7q3,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:45.834Z,permission-denied on 'write chunk 0'. Are firebase/firestore.rules published to your project?,0,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 0"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:45.667Z
wcyASuQArT34fkoM5pNt,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:47.463Z,permission-denied on 'write chunk 1'. Are firebase/firestore.rules published to your project?,1,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 1"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:47.299Z
sT5e6IHkMeMQtimi0uWd,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:54.266Z,permission-denied on 'write chunk 2'. Are firebase/firestore.rules published to your project?,2,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 2"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:54.073Z
5aXNC756ivFXck4DsN6J,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:55.711Z,permission-denied on 'write chunk 3'. Are firebase/firestore.rules published to your project?,3,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 3"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:55.410Z
RkLKYMzc61pJHSah25NR,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:56.956Z,permission-denied on 'write chunk 4'. Are firebase/firestore.rules published to your project?,4,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 4"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:56.784Z
yXeQxrxNLoDzeJLRWLxZ,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:57.462Z,permission-denied on 'write chunk 5'. Are firebase/firestore.rules published to your project?,5,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 5"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:57.285Z
FmKyNHvO3agwnD1zUotA,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:58.250Z,permission-denied on 'write chunk 6'. Are firebase/firestore.rules published to your project?,6,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 6"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:58.081Z
6gVO3fVAFDDd2zAy6eO9,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:58.728Z,permission-denied on 'write chunk 7'. Are firebase/firestore.rules published to your project?,7,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 7"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:58.545Z
uQyb3cs46yRo4fM2vyCT,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:59.109Z,permission-denied on 'write chunk 8'. Are firebase/firestore.rules published to your project?,8,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 8"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:58.945Z
kY92pft4OUClc0gMoBnA,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:59.612Z,permission-denied on 'write chunk 9'. Are firebase/firestore.rules published to your project?,9,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 9"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:59.438Z
qyIrWrdWnncdkIvqgOOU,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:34:59.895Z,permission-denied on 'write chunk 10'. Are firebase/firestore.rules published to your project?,10,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 10"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:34:59.718Z
iTqqcOOliIw8BxNGuGLC,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:00.418Z,permission-denied on 'write chunk 11'. Are firebase/firestore.rules published to your project?,11,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 11"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:00.250Z
uQcpJGlr6yRmj97OAp6l,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:00.674Z,permission-denied on 'write chunk 12'. Are firebase/firestore.rules published to your project?,12,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 12"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:00.497Z
b2FtkwQHfOMZVVdvCBXY,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:01.191Z,permission-denied on 'write chunk 13'. Are firebase/firestore.rules published to your project?,13,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 13"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:01.025Z
PLJXoOULkaQLXHJBtaiu,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:01.492Z,permission-denied on 'write chunk 14'. Are firebase/firestore.rules published to your project?,14,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 14"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:01.330Z
7tJiYtTOHtqSFrEIrA0b,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:01.999Z,permission-denied on 'write chunk 15'. Are firebase/firestore.rules published to your project?,15,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 15"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:01.834Z
fGcbD03P7hN1s6NQxGhK,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:02.286Z,permission-denied on 'write chunk 16'. Are firebase/firestore.rules published to your project?,16,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 16"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:02.117Z
nM4EVAPkBumgUKigDvr5,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:02.925Z,permission-denied on 'write chunk 17'. Are firebase/firestore.rules published to your project?,17,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 17"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:02.622Z
Jf6XIuhISoxG4wA85cTw,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:03.133Z,permission-denied on 'write chunk 18'. Are firebase/firestore.rules published to your project?,18,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 18"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:02.964Z
eQMUi35a695GcRUpTIEf,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:35:03.664Z,permission-denied on 'write chunk 19'. Are firebase/firestore.rules published to your project?,19,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 19"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:35:03.486Z
IBAYEdW7OnNkS4b0AJpS,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:38:52.685Z,permission-denied on 'write chunk 0'. Are firebase/firestore.rules published to your project?,0,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 0"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:38:52.520Z
12M4KjXDqEXILED8amNk,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:38:54.481Z,permission-denied on 'write chunk 1'. Are firebase/firestore.rules published to your project?,1,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 1"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:38:54.328Z
2L1P0XGDtcKcdyJ36VFD,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:03.680Z,permission-denied on 'write chunk 2'. Are firebase/firestore.rules published to your project?,2,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 2"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:03.502Z
tbbQwtsc4d3AFM7qFMXb,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:05.056Z,permission-denied on 'write chunk 3'. Are firebase/firestore.rules published to your project?,3,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 3"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:04.881Z
kTZZOLUhOmnjHhOdlNzx,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:05.962Z,permission-denied on 'write chunk 4'. Are firebase/firestore.rules published to your project?,4,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 4"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:05.784Z
iEeV12WqzaTX5QsV5I0p,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:06.454Z,permission-denied on 'write chunk 5'. Are firebase/firestore.rules published to your project?,5,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 5"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:06.282Z
QS6Ar82bk1jbyFh4Nree,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:06.990Z,permission-denied on 'write chunk 6'. Are firebase/firestore.rules published to your project?,6,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 6"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:06.827Z
ilCBomHt91KDDcswaeMR,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:07.525Z,permission-denied on 'write chunk 7'. Are firebase/firestore.rules published to your project?,7,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 7"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:07.332Z
KlmkgKbMhgoaXVeptheO,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:07.736Z,permission-denied on 'write chunk 8'. Are firebase/firestore.rules published to your project?,8,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 8"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:07.577Z
5WOhVF9g6kzMtBLcJHYv,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:08.254Z,permission-denied on 'write chunk 9'. Are firebase/firestore.rules published to your project?,9,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 9"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:08.092Z
NOMaAtEoU0nXpGBHs8hf,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:08.456Z,permission-denied on 'write chunk 10'. Are firebase/firestore.rules published to your project?,10,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 10"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:08.277Z
F3Qil94gFuCIIrmccbw3,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:09.077Z,permission-denied on 'write chunk 11'. Are firebase/firestore.rules published to your project?,11,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 11"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:08.780Z
BTySUm0moNtr3zmGkWzl,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:09.281Z,permission-denied on 'write chunk 12'. Are firebase/firestore.rules published to your project?,12,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 12"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:09.106Z
1aXy6oJXXAytBUAsKPJI,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:09.640Z,permission-denied on 'write chunk 13'. Are firebase/firestore.rules published to your project?,13,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 13"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:09.469Z
1Wk3knlsgdGCdJck8jOr,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:09.857Z,permission-denied on 'write chunk 14'. Are firebase/firestore.rules published to your project?,14,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 14"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:09.690Z
rgV4xLEqrerB5IUAGZkX,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:10.394Z,permission-denied on 'write chunk 15'. Are firebase/firestore.rules published to your project?,15,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 15"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:10.204Z
hoOToSTJnvlpGBiNXtj6,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:10.573Z,permission-denied on 'write chunk 16'. Are firebase/firestore.rules published to your project?,16,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 16"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:10.405Z
B1cM0F25v6GJXVOMQVk8,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:11.042Z,permission-denied on 'write chunk 17'. Are firebase/firestore.rules published to your project?,17,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 17"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:10.875Z
M1vDqtKwPiE5APrxIfMU,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:11.231Z,permission-denied on 'write chunk 18'. Are firebase/firestore.rules published to your project?,18,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 18"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:11.063Z
JUSIC7ADEn8gEB5bQZSP,eCvsifq5Q2aLIQ6mm1bhL1l0BJD2,2026-09-17T01:39:11.731Z,permission-denied on 'write chunk 19'. Are firebase/firestore.rules published to your project?,19,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 19"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T01:39:11.570Z
ADv6dTecVuAeXGlRiDWk,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:16:45.411Z,permission-denied on 'write chunk 0'. Are firebase/firestore.rules published to your project?,0,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 0"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:16:45.201Z
XycMCZxWNnTc7IyTrz8A,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:16:47.847Z,permission-denied on 'write chunk 1'. Are firebase/firestore.rules published to your project?,1,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 1"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:16:47.645Z
